"Donor","Donor_Group_Type","Donor_DAC_Country","Donor_EU_Country","as_of_date","Time_Period","Metric","Data_type","Value"
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2016,"IA6_Debt_Relief","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2016,"IA82_In_Donor_Refugee_Cost","National currency",14.979195
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2016,"IB_Multilateral_ODA","National currency",98.063325
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2016,"LDC_ODA","National currency",26.66898
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2016,"LDC_ODA_Bilateral","National currency",0.159165
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2016,"LDC_ODA_Imputed_Multilateral","National currency",26.509815
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2016,"SSA_ODA","National currency",27.55323
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2016,"SSA_ODA_Bilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2016,"Total_ODA_ONE","National currency",119.65671
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"Africa_Fragile_ODA","National currency",NA
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"Africa_ODA","National currency",NA
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"Africa_ODA_Bilateral","National currency",NA
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"Bilat_ODA_Ex_Debt_Relief","National currency",12.098526
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"Fragile_State_ODA","National currency",NA
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"Fragile_State_ODA_Bilateral","National currency",NA
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"GNI","National currency",96772.5858
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"IA_Bilateral_ODA","National currency",12.098526
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"IA6_Debt_Relief","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"IA82_In_Donor_Refugee_Cost","National currency",7.307718
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"IB_Multilateral_ODA","National currency",95.920308
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"LDC_ODA","National currency",NA
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"LDC_ODA_Bilateral","National currency",NA
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"LDC_ODA_Imputed_Multilateral","National currency",NA
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"SSA_ODA","National currency",NA
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"SSA_ODA_Bilateral","National currency",NA
"Bulgaria","Donor","Non-DAC","EU","2018-04-10",2017,"Total_ODA_ONE","National currency",108.018834
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"Africa_Fragile_ODA","National currency",1032.015552
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"Africa_ODA","National currency",1696.813878
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"Africa_ODA_Bilateral","National currency",1282.918317
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"Bilat_ODA_Ex_Debt_Relief","National currency",3370.379904
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"Fragile_State_ODA","National currency",1967.247417
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"Fragile_State_ODA_Bilateral","National currency",1433.782266
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"GNI","National currency",1514477.998953
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"IA_Bilateral_ODA","National currency",3386.397717
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"IA6_Debt_Relief","National currency",16.017813
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"IA82_In_Donor_Refugee_Cost","National currency",184.801086
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"IB_Multilateral_ODA","National currency",996.41325
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"LDC_ODA","National currency",1668.183783
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"LDC_ODA_Bilateral","National currency",1240.461981
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"LDC_ODA_Imputed_Multilateral","National currency",427.721802
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"SSA_ODA","National currency",1244.555064
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"SSA_ODA_Bilateral","National currency",842.820579
"Canada","Donor","DAC","Non-EU","2018-04-10",2007,"Total_ODA_ONE","National currency",4366.793154
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"Africa_Fragile_ODA","National currency",1379.480864
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"Africa_ODA","National currency",2153.71837
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"Africa_ODA_Bilateral","National currency",1447.880697
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"Bilat_ODA_Ex_Debt_Relief","National currency",3466.65967
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"Fragile_State_ODA","National currency",2291.797643
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"Fragile_State_ODA_Bilateral","National currency",1466.848989
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"GNI","National currency",1584381.999509
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"IA_Bilateral_ODA","National currency",3620.158745
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"IA6_Debt_Relief","National currency",153.499075
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"IA82_In_Donor_Refugee_Cost","National currency",194.930384
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"IB_Multilateral_ODA","National currency",1535.592918
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"LDC_ODA","National currency",1999.767669
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"LDC_ODA_Bilateral","National currency",1309.597117
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"LDC_ODA_Imputed_Multilateral","National currency",690.170552
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"SSA_ODA","National currency",2017.542378
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"SSA_ODA_Bilateral","National currency",1335.640883
"Canada","Donor","DAC","Non-EU","2018-04-10",2008,"Total_ODA_ONE","National currency",5002.252588
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"Africa_Fragile_ODA","National currency",1185.12247
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"Africa_ODA","National currency",1911.18641
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"Africa_ODA_Bilateral","National currency",1479.12394
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"Bilat_ODA_Ex_Debt_Relief","National currency",3528.81634
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"Fragile_State_ODA","National currency",1953.19803
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"Fragile_State_ODA_Bilateral","National currency",1509.52018
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"GNI","National currency",1505816.99604
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"IA_Bilateral_ODA","National currency",3583.84677
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"IA6_Debt_Relief","National currency",55.03043
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"IA82_In_Donor_Refugee_Cost","National currency",250.48373
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"IB_Multilateral_ODA","National currency",980.2331
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"LDC_ODA","National currency",1688.20078
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"LDC_ODA_Bilateral","National currency",1315.03673
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"LDC_ODA_Imputed_Multilateral","National currency",373.16405
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"SSA_ODA","National currency",1583.35429
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"SSA_ODA_Bilateral","National currency",1223.58558
"Canada","Donor","DAC","Non-EU","2018-04-10",2009,"Total_ODA_ONE","National currency",4509.04944
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"Africa_Fragile_ODA","National currency",1446.4008
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"Africa_ODA","National currency",2198.673444
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"Africa_ODA_Bilateral","National currency",1555.478376
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"Bilat_ODA_Ex_Debt_Relief","National currency",3985.977726
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"Fragile_State_ODA","National currency",2627.62812
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"Fragile_State_ODA_Bilateral","National currency",1922.322294
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"GNI","National currency",1596393.994938
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"IA_Bilateral_ODA","National currency",4044.987582
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"IA6_Debt_Relief","National currency",59.009856
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"IA82_In_Donor_Refugee_Cost","National currency",292.545894
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"IB_Multilateral_ODA","National currency",1326.598842
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"LDC_ODA","National currency",2329.611864
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"LDC_ODA_Bilateral","National currency",1744.468566
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"LDC_ODA_Imputed_Multilateral","National currency",585.143298
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"SSA_ODA","National currency",2015.833548
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"SSA_ODA_Bilateral","National currency",1396.724556
"Canada","Donor","DAC","Non-EU","2018-04-10",2010,"Total_ODA_ONE","National currency",5312.576568
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"Africa_Fragile_ODA","National currency",1326.798522
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"Africa_ODA","National currency",2120.650182
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"Africa_ODA_Bilateral","National currency",1524.282228
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"Bilat_ODA_Ex_Debt_Relief","National currency",4062.698577
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"Fragile_State_ODA","National currency",2271.66597
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"Fragile_State_ODA_Bilateral","National currency",1628.582823
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"GNI","National currency",1688828.003919
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"IA_Bilateral_ODA","National currency",4066.397811
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"IA6_Debt_Relief","National currency",3.699234
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"IA82_In_Donor_Refugee_Cost","National currency",334.602639
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"IB_Multilateral_ODA","National currency",1332.653994
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"LDC_ODA","National currency",1919.74419
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"LDC_ODA_Bilateral","National currency",1379.131803
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"LDC_ODA_Imputed_Multilateral","National currency",540.612387
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"SSA_ODA","National currency",1936.16325
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"SSA_ODA_Bilateral","National currency",1371.031074
"Canada","Donor","DAC","Non-EU","2018-04-10",2011,"Total_ODA_ONE","National currency",5395.352571
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"Africa_Fragile_ODA","National currency",1660.060888
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"Africa_ODA","National currency",2507.762184
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"Africa_ODA_Bilateral","National currency",1651.297904
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"Bilat_ODA_Ex_Debt_Relief","National currency",3831.642232
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"Fragile_State_ODA","National currency",2377.026856
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"Fragile_State_ODA_Bilateral","National currency",1439.44752
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"GNI","National currency",1787356.000376
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"IA_Bilateral_ODA","National currency",4029.064168
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"IA6_Debt_Relief","National currency",197.421936
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"IA82_In_Donor_Refugee_Cost","National currency",266.316776
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"IB_Multilateral_ODA","National currency",1616.675624
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"LDC_ODA","National currency",1878.156272
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"LDC_ODA_Bilateral","National currency",1201.528008
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"LDC_ODA_Imputed_Multilateral","National currency",676.628264
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"SSA_ODA","National currency",2338.058056
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"SSA_ODA_Bilateral","National currency",1504.925096
"Canada","Donor","DAC","Non-EU","2018-04-10",2012,"Total_ODA_ONE","National currency",5448.317856
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"Africa_Fragile_ODA","National currency",1499.30157
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"Africa_ODA","National currency",2262.648864
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"Africa_ODA_Bilateral","National currency",1565.378598
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"Bilat_ODA_Ex_Debt_Relief","National currency",3617.59881
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"Fragile_State_ODA","National currency",2316.476814
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"Fragile_State_ODA_Bilateral","National currency",1493.862114
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"GNI","National currency",1853476.994976
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"IA_Bilateral_ODA","National currency",3617.59881
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"IA6_Debt_Relief","National currency",0
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"IA82_In_Donor_Refugee_Cost","National currency",217.52673
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"IB_Multilateral_ODA","National currency",1479.047838
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"LDC_ODA","National currency",1902.604266
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"LDC_ODA_Bilateral","National currency",1230.295746
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"LDC_ODA_Imputed_Multilateral","National currency",672.30852
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"SSA_ODA","National currency",2119.17291
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"SSA_ODA_Bilateral","National currency",1444.95852
"Canada","Donor","DAC","Non-EU","2018-04-10",2013,"Total_ODA_ONE","National currency",5096.646648
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"Africa_Fragile_ODA","National currency",1229.906698
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"Africa_ODA","National currency",1938.704312
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"Africa_ODA_Bilateral","National currency",1504.446742
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"Bilat_ODA_Ex_Debt_Relief","National currency",3621.571151
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"Fragile_State_ODA","National currency",1960.875641
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"Fragile_State_ODA_Bilateral","National currency",1410.271067
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"GNI","National currency",1943626.998811
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"IA_Bilateral_ODA","National currency",3621.571151
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"IA6_Debt_Relief","National currency",0
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"IA82_In_Donor_Refugee_Cost","National currency",239.090221
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"IB_Multilateral_ODA","National currency",1062.401037
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"LDC_ODA","National currency",1544.226989
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"LDC_ODA_Bilateral","National currency",1148.125757
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"LDC_ODA_Imputed_Multilateral","National currency",396.101232
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"SSA_ODA","National currency",1672.670458
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"SSA_ODA_Bilateral","National currency",1261.67787
"Canada","Donor","DAC","Non-EU","2018-04-10",2014,"Total_ODA_ONE","National currency",4683.972188
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"Africa_Fragile_ODA","National currency",1608.830031
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"Africa_ODA","National currency",2242.981878
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"Africa_ODA_Bilateral","National currency",1388.451111
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"Bilat_ODA_Ex_Debt_Relief","National currency",3799.094817
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"Fragile_State_ODA","National currency",2542.615398
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"Fragile_State_ODA_Bilateral","National currency",1574.341497
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"GNI","National currency",1955632.999962
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"IA_Bilateral_ODA","National currency",3799.094817
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"IA6_Debt_Relief","National currency",0
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"IA82_In_Donor_Refugee_Cost","National currency",272.265117
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"IB_Multilateral_ODA","National currency",1668.488292
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"LDC_ODA","National currency",1995.630828
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"LDC_ODA_Bilateral","National currency",1275.99906
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"LDC_ODA_Imputed_Multilateral","National currency",719.631768
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"SSA_ODA","National currency",2041.368402
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"SSA_ODA_Bilateral","National currency",1206.549021
"Canada","Donor","DAC","Non-EU","2018-04-10",2015,"Total_ODA_ONE","National currency",5467.583109
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"Africa_Fragile_ODA","National currency",1459.86183
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"Africa_ODA","National currency",2088.525558
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"Africa_ODA_Bilateral","National currency",1290.2769
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"Bilat_ODA_Ex_Debt_Relief","National currency",3526.478526
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"Fragile_State_ODA","National currency",2341.305846
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"Fragile_State_ODA_Bilateral","National currency",1454.467452
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"GNI","National currency",1999359
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"IA_Bilateral_ODA","National currency",3526.478526
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"IA6_Debt_Relief","National currency",0
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"IA82_In_Donor_Refugee_Cost","National currency",517.475922
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"IB_Multilateral_ODA","National currency",1682.92665
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"LDC_ODA","National currency",1780.502598
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"LDC_ODA_Bilateral","National currency",1099.803666
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"LDC_ODA_Imputed_Multilateral","National currency",680.698932
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"SSA_ODA","National currency",1931.598198
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"SSA_ODA_Bilateral","National currency",1209.546786
"Canada","Donor","DAC","Non-EU","2018-04-10",2016,"Total_ODA_ONE","National currency",5209.405176
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"Africa_Fragile_ODA","National currency",NA
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"Africa_ODA","National currency",2229.3998341441
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"Africa_ODA_Bilateral","National currency",1435.348113
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"Bilat_ODA_Ex_Debt_Relief","National currency",4010.155425
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"Fragile_State_ODA","National currency",NA
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"Fragile_State_ODA_Bilateral","National currency",NA
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"GNI","National currency",2109131.666667
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"IA_Bilateral_ODA","National currency",4018.619037
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"IA6_Debt_Relief","National currency",8.463612
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"IA82_In_Donor_Refugee_Cost","National currency",606.134814
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"IB_Multilateral_ODA","National currency",1533.912846
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"LDC_ODA","National currency",1963.79673045719
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"LDC_ODA_Bilateral","National currency",1239.153279
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"LDC_ODA_Imputed_Multilateral","National currency",724.64345145719
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"SSA_ODA","National currency",1895.6567204254
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"SSA_ODA_Bilateral","National currency",1133.838426
"Canada","Donor","DAC","Non-EU","2018-04-10",2017,"Total_ODA_ONE","National currency",5544.068271
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"Africa_Fragile_ODA","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"Africa_ODA","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"Africa_ODA_Bilateral","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"Bilat_ODA_Ex_Debt_Relief","National currency",16265.1555
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"Fragile_State_ODA","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"Fragile_State_ODA_Bilateral","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"GNI","National currency",12594914.9467
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"IA_Bilateral_ODA","National currency",16265.1555
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"IA6_Debt_Relief","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"IA82_In_Donor_Refugee_Cost","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"IB_Multilateral_ODA","National currency",624.3191
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"LDC_ODA","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"LDC_ODA_Bilateral","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"LDC_ODA_Imputed_Multilateral","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"SSA_ODA","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"SSA_ODA_Bilateral","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2007,"Total_ODA_ONE","National currency",16889.4746
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"Africa_Fragile_ODA","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"Africa_ODA","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"Africa_ODA_Bilateral","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"Bilat_ODA_Ex_Debt_Relief","National currency",12894.37296
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"Fragile_State_ODA","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"Fragile_State_ODA_Bilateral","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"GNI","National currency",12408539.32
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"IA_Bilateral_ODA","National currency",12894.37296
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"IA6_Debt_Relief","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"IA82_In_Donor_Refugee_Cost","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"IB_Multilateral_ODA","National currency",879.88112
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"LDC_ODA","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"LDC_ODA_Bilateral","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"LDC_ODA_Imputed_Multilateral","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"SSA_ODA","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"SSA_ODA_Bilateral","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2008,"Total_ODA_ONE","National currency",13774.25408
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2009,"Africa_Fragile_ODA","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2009,"Africa_ODA","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2009,"Africa_ODA_Bilateral","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2009,"Bilat_ODA_Ex_Debt_Relief","National currency",13277.14311
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2009,"Fragile_State_ODA","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2009,"Fragile_State_ODA_Bilateral","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2009,"GNI","National currency",10407642.6344
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2009,"IA_Bilateral_ODA","National currency",13277.14311
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2009,"IA6_Debt_Relief","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2009,"IA82_In_Donor_Refugee_Cost","National currency",0
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2009,"IB_Multilateral_ODA","National currency",303.74168
"Chinese Taipei","Donor","Non-DAC","Non-EU","2018-04-10",2009,"LDC_ODA","National currency",0
