"Donor","Donor_Group_Type","Donor_DAC_Country","Donor_EU_Country","as_of_date","Time_Period","Metric","Data_type","Value"
"Belgium","Donor","DAC","EU","2018-01-02",2008,"LDC_ODA_Bilateral","National currency",374.936647337118
"Belgium","Donor","DAC","EU","2018-01-02",2008,"LDC_ODA_Imputed_Multilateral","National currency",285.708935591025
"Belgium","Donor","DAC","EU","2018-01-02",2008,"SSA_ODA","National currency",711.72792792777
"Belgium","Donor","DAC","EU","2018-01-02",2008,"SSA_ODA_Bilateral","National currency",409.28966300937
"Belgium","Donor","DAC","EU","2018-01-02",2008,"Total_ODA_ONE","National currency",1584.142
"Belgium","Donor","DAC","EU","2018-01-02",2009,"Africa_Fragile_ODA","National currency",595.541870682946
"Belgium","Donor","DAC","EU","2018-01-02",2009,"Africa_ODA","National currency",811.273471843606
"Belgium","Donor","DAC","EU","2018-01-02",2009,"Africa_ODA_Bilateral","National currency",496.479976068362
"Belgium","Donor","DAC","EU","2018-01-02",2009,"Bilat_ODA_Ex_Debt_Relief","National currency",1063.456
"Belgium","Donor","DAC","EU","2018-01-02",2009,"Fragile_State_ODA","National currency",747.692898090977
"Belgium","Donor","DAC","EU","2018-01-02",2009,"Fragile_State_ODA_Bilateral","National currency",432.583438316962
"Belgium","Donor","DAC","EU","2018-01-02",2009,"GNI","National currency",340731.003
"Belgium","Donor","DAC","EU","2018-01-02",2009,"IA_Bilateral_ODA","National currency",1138.232
"Belgium","Donor","DAC","EU","2018-01-02",2009,"IA6_Debt_Relief","National currency",74.776
"Belgium","Donor","DAC","EU","2018-01-02",2009,"IA82_In_Donor_Refugee_Cost","National currency",66.317
"Belgium","Donor","DAC","EU","2018-01-02",2009,"IB_Multilateral_ODA","National currency",735.722
"Belgium","Donor","DAC","EU","2018-01-02",2009,"LDC_ODA","National currency",643.726380495476
"Belgium","Donor","DAC","EU","2018-01-02",2009,"LDC_ODA_Bilateral","National currency",397.138022454869
"Belgium","Donor","DAC","EU","2018-01-02",2009,"LDC_ODA_Imputed_Multilateral","National currency",246.588358040607
"Belgium","Donor","DAC","EU","2018-01-02",2009,"SSA_ODA","National currency",741.725487114194
"Belgium","Donor","DAC","EU","2018-01-02",2009,"SSA_ODA_Bilateral","National currency",464.969748190958
"Belgium","Donor","DAC","EU","2018-01-02",2009,"Total_ODA_ONE","National currency",1799.178
"Belgium","Donor","DAC","EU","2018-01-02",2010,"Africa_Fragile_ODA","National currency",634.109297227185
"Belgium","Donor","DAC","EU","2018-01-02",2010,"Africa_ODA","National currency",828.808665671422
"Belgium","Donor","DAC","EU","2018-01-02",2010,"Africa_ODA_Bilateral","National currency",498.284819240841
"Belgium","Donor","DAC","EU","2018-01-02",2010,"Bilat_ODA_Ex_Debt_Relief","National currency",1111.858
"Belgium","Donor","DAC","EU","2018-01-02",2010,"Fragile_State_ODA","National currency",797.038270820587
"Belgium","Donor","DAC","EU","2018-01-02",2010,"Fragile_State_ODA_Bilateral","National currency",454.313626367441
"Belgium","Donor","DAC","EU","2018-01-02",2010,"GNI","National currency",354530.001
"Belgium","Donor","DAC","EU","2018-01-02",2010,"IA_Bilateral_ODA","National currency",1528.822
"Belgium","Donor","DAC","EU","2018-01-02",2010,"IA6_Debt_Relief","National currency",416.964
"Belgium","Donor","DAC","EU","2018-01-02",2010,"IA82_In_Donor_Refugee_Cost","National currency",71.838
"Belgium","Donor","DAC","EU","2018-01-02",2010,"IB_Multilateral_ODA","National currency",739.145
"Belgium","Donor","DAC","EU","2018-01-02",2010,"LDC_ODA","National currency",722.263082939722
"Belgium","Donor","DAC","EU","2018-01-02",2010,"LDC_ODA_Bilateral","National currency",449.217377193412
"Belgium","Donor","DAC","EU","2018-01-02",2010,"LDC_ODA_Imputed_Multilateral","National currency",273.045705746311
"Belgium","Donor","DAC","EU","2018-01-02",2010,"SSA_ODA","National currency",768.484175448471
"Belgium","Donor","DAC","EU","2018-01-02",2010,"SSA_ODA_Bilateral","National currency",470.840573688847
"Belgium","Donor","DAC","EU","2018-01-02",2010,"Total_ODA_ONE","National currency",1851.003
"Belgium","Donor","DAC","EU","2018-01-02",2011,"Africa_Fragile_ODA","National currency",606.494534174325
"Belgium","Donor","DAC","EU","2018-01-02",2011,"Africa_ODA","National currency",834.107087596624
"Belgium","Donor","DAC","EU","2018-01-02",2011,"Africa_ODA_Bilateral","National currency",499.628541653409
"Belgium","Donor","DAC","EU","2018-01-02",2011,"Bilat_ODA_Ex_Debt_Relief","National currency",1153.051
"Belgium","Donor","DAC","EU","2018-01-02",2011,"Fragile_State_ODA","National currency",748.795532089315
"Belgium","Donor","DAC","EU","2018-01-02",2011,"Fragile_State_ODA_Bilateral","National currency",446.472437560127
"Belgium","Donor","DAC","EU","2018-01-02",2011,"GNI","National currency",376490.7
"Belgium","Donor","DAC","EU","2018-01-02",2011,"IA_Bilateral_ODA","National currency",1250.833
"Belgium","Donor","DAC","EU","2018-01-02",2011,"IA6_Debt_Relief","National currency",97.782
"Belgium","Donor","DAC","EU","2018-01-02",2011,"IA82_In_Donor_Refugee_Cost","National currency",91.216
"Belgium","Donor","DAC","EU","2018-01-02",2011,"IB_Multilateral_ODA","National currency",768.257
"Belgium","Donor","DAC","EU","2018-01-02",2011,"LDC_ODA","National currency",666.396738340602
"Belgium","Donor","DAC","EU","2018-01-02",2011,"LDC_ODA_Bilateral","National currency",422.530255104906
"Belgium","Donor","DAC","EU","2018-01-02",2011,"LDC_ODA_Imputed_Multilateral","National currency",243.866483235696
"Belgium","Donor","DAC","EU","2018-01-02",2011,"SSA_ODA","National currency",744.933425757548
"Belgium","Donor","DAC","EU","2018-01-02",2011,"SSA_ODA_Bilateral","National currency",458.382396750828
"Belgium","Donor","DAC","EU","2018-01-02",2011,"Total_ODA_ONE","National currency",1921.308
"Belgium","Donor","DAC","EU","2018-01-02",2012,"Africa_Fragile_ODA","National currency",518.52937660316
"Belgium","Donor","DAC","EU","2018-01-02",2012,"Africa_ODA","National currency",691.875608956159
"Belgium","Donor","DAC","EU","2018-01-02",2012,"Africa_ODA_Bilateral","National currency",391.349678193104
"Belgium","Donor","DAC","EU","2018-01-02",2012,"Bilat_ODA_Ex_Debt_Relief","National currency",902.963
"Belgium","Donor","DAC","EU","2018-01-02",2012,"Fragile_State_ODA","National currency",646.455955238785
"Belgium","Donor","DAC","EU","2018-01-02",2012,"Fragile_State_ODA_Bilateral","National currency",355.157107262439
"Belgium","Donor","DAC","EU","2018-01-02",2012,"GNI","National currency",379469.998
"Belgium","Donor","DAC","EU","2018-01-02",2012,"IA_Bilateral_ODA","National currency",1114.602
"Belgium","Donor","DAC","EU","2018-01-02",2012,"IA6_Debt_Relief","National currency",211.639
"Belgium","Donor","DAC","EU","2018-01-02",2012,"IA82_In_Donor_Refugee_Cost","National currency",97.834
"Belgium","Donor","DAC","EU","2018-01-02",2012,"IB_Multilateral_ODA","National currency",686.367
"Belgium","Donor","DAC","EU","2018-01-02",2012,"LDC_ODA","National currency",547.260925280492
"Belgium","Donor","DAC","EU","2018-01-02",2012,"LDC_ODA_Bilateral","National currency",345.68884440289
"Belgium","Donor","DAC","EU","2018-01-02",2012,"LDC_ODA_Imputed_Multilateral","National currency",201.572080877602
"Belgium","Donor","DAC","EU","2018-01-02",2012,"SSA_ODA","National currency",620.960887538916
"Belgium","Donor","DAC","EU","2018-01-02",2012,"SSA_ODA_Bilateral","National currency",372.428712478706
"Belgium","Donor","DAC","EU","2018-01-02",2012,"Total_ODA_ONE","National currency",1589.33
"Belgium","Donor","DAC","EU","2018-01-02",2013,"Africa_Fragile_ODA","National currency",560.252579023102
"Belgium","Donor","DAC","EU","2018-01-02",2013,"Africa_ODA","National currency",741.736061694702
"Belgium","Donor","DAC","EU","2018-01-02",2013,"Africa_ODA_Bilateral","National currency",431.297247758505
"Belgium","Donor","DAC","EU","2018-01-02",2013,"Bilat_ODA_Ex_Debt_Relief","National currency",974.723
"Belgium","Donor","DAC","EU","2018-01-02",2013,"Fragile_State_ODA","National currency",699.669854982899
"Belgium","Donor","DAC","EU","2018-01-02",2013,"Fragile_State_ODA_Bilateral","National currency",389.163253068115
"Belgium","Donor","DAC","EU","2018-01-02",2013,"GNI","National currency",382281.508
"Belgium","Donor","DAC","EU","2018-01-02",2013,"IA_Bilateral_ODA","National currency",984.289
"Belgium","Donor","DAC","EU","2018-01-02",2013,"IA6_Debt_Relief","National currency",9.566
"Belgium","Donor","DAC","EU","2018-01-02",2013,"IA82_In_Donor_Refugee_Cost","National currency",117.559
"Belgium","Donor","DAC","EU","2018-01-02",2013,"IB_Multilateral_ODA","National currency",747.408
"Belgium","Donor","DAC","EU","2018-01-02",2013,"LDC_ODA","National currency",602.055165818179
"Belgium","Donor","DAC","EU","2018-01-02",2013,"LDC_ODA_Bilateral","National currency",363.908465045792
"Belgium","Donor","DAC","EU","2018-01-02",2013,"LDC_ODA_Imputed_Multilateral","National currency",238.146700772387
"Belgium","Donor","DAC","EU","2018-01-02",2013,"SSA_ODA","National currency",676.802710206349
"Belgium","Donor","DAC","EU","2018-01-02",2013,"SSA_ODA_Bilateral","National currency",412.873981578188
"Belgium","Donor","DAC","EU","2018-01-02",2013,"Total_ODA_ONE","National currency",1722.131
"Belgium","Donor","DAC","EU","2018-01-02",2014,"Africa_Fragile_ODA","National currency",587.433760503254
"Belgium","Donor","DAC","EU","2018-01-02",2014,"Africa_ODA","National currency",759.134151804571
"Belgium","Donor","DAC","EU","2018-01-02",2014,"Africa_ODA_Bilateral","National currency",402.814951630696
"Belgium","Donor","DAC","EU","2018-01-02",2014,"Bilat_ODA_Ex_Debt_Relief","National currency",988.44
"Belgium","Donor","DAC","EU","2018-01-02",2014,"Fragile_State_ODA","National currency",734.759494613558
"Belgium","Donor","DAC","EU","2018-01-02",2014,"Fragile_State_ODA_Bilateral","National currency",368.325640775385
"Belgium","Donor","DAC","EU","2018-01-02",2014,"GNI","National currency",398186.003
"Belgium","Donor","DAC","EU","2018-01-02",2014,"IA_Bilateral_ODA","National currency",994.213
"Belgium","Donor","DAC","EU","2018-01-02",2014,"IA6_Debt_Relief","National currency",5.773
"Belgium","Donor","DAC","EU","2018-01-02",2014,"IA82_In_Donor_Refugee_Cost","National currency",140.731
"Belgium","Donor","DAC","EU","2018-01-02",2014,"IB_Multilateral_ODA","National currency",849.48
"Belgium","Donor","DAC","EU","2018-01-02",2014,"LDC_ODA","National currency",619.254973447118
"Belgium","Donor","DAC","EU","2018-01-02",2014,"LDC_ODA_Bilateral","National currency",351.683945327718
"Belgium","Donor","DAC","EU","2018-01-02",2014,"LDC_ODA_Imputed_Multilateral","National currency",267.5710281194
"Belgium","Donor","DAC","EU","2018-01-02",2014,"SSA_ODA","National currency",683.281786322088
"Belgium","Donor","DAC","EU","2018-01-02",2014,"SSA_ODA_Bilateral","National currency",381.877166325614
"Belgium","Donor","DAC","EU","2018-01-02",2014,"Total_ODA_ONE","National currency",1837.92
"Belgium","Donor","DAC","EU","2018-01-02",2015,"Africa_Fragile_ODA","National currency",499.70137577002
"Belgium","Donor","DAC","EU","2018-01-02",2015,"Africa_ODA","National currency",668.99403562182
"Belgium","Donor","DAC","EU","2018-01-02",2015,"Africa_ODA_Bilateral","National currency",379.955148558164
"Belgium","Donor","DAC","EU","2018-01-02",2015,"Bilat_ODA_Ex_Debt_Relief","National currency",1002.116
"Belgium","Donor","DAC","EU","2018-01-02",2015,"Fragile_State_ODA","National currency",650.648513347023
"Belgium","Donor","DAC","EU","2018-01-02",2015,"Fragile_State_ODA_Bilateral","National currency",371.886724756718
"Belgium","Donor","DAC","EU","2018-01-02",2015,"GNI","National currency",412573.999
"Belgium","Donor","DAC","EU","2018-01-02",2015,"IA_Bilateral_ODA","National currency",1002.134
"Belgium","Donor","DAC","EU","2018-01-02",2015,"IA6_Debt_Relief","National currency",0.018
"Belgium","Donor","DAC","EU","2018-01-02",2015,"IA82_In_Donor_Refugee_Cost","National currency",205.641
"Belgium","Donor","DAC","EU","2018-01-02",2015,"IB_Multilateral_ODA","National currency",714.493
"Belgium","Donor","DAC","EU","2018-01-02",2015,"LDC_ODA","National currency",549.473183376484
"Belgium","Donor","DAC","EU","2018-01-02",2015,"LDC_ODA_Bilateral","National currency",340.189989465226
"Belgium","Donor","DAC","EU","2018-01-02",2015,"LDC_ODA_Imputed_Multilateral","National currency",209.283193911258
"Belgium","Donor","DAC","EU","2018-01-02",2015,"SSA_ODA","National currency",604.23930024105
"Belgium","Donor","DAC","EU","2018-01-02",2015,"SSA_ODA_Bilateral","National currency",363.394596018213
"Belgium","Donor","DAC","EU","2018-01-02",2015,"Total_ODA_ONE","National currency",1716.609
"Belgium","Donor","DAC","EU","2018-01-02",2016,"Africa_Fragile_ODA","National currency",532.487892215412
"Belgium","Donor","DAC","EU","2018-01-02",2016,"Africa_ODA","National currency",736.877732237367
"Belgium","Donor","DAC","EU","2018-01-02",2016,"Africa_ODA_Bilateral","National currency",426.133193140189
"Belgium","Donor","DAC","EU","2018-01-02",2016,"Bilat_ODA_Ex_Debt_Relief","National currency",1284.739
"Belgium","Donor","DAC","EU","2018-01-02",2016,"Fragile_State_ODA","National currency",711.76532688647
"Belgium","Donor","DAC","EU","2018-01-02",2016,"Fragile_State_ODA_Bilateral","National currency",419.477546637394
"Belgium","Donor","DAC","EU","2018-01-02",2016,"GNI","National currency",377260.395
"Belgium","Donor","DAC","EU","2018-01-02",2016,"IA_Bilateral_ODA","National currency",1288.781
"Belgium","Donor","DAC","EU","2018-01-02",2016,"IA6_Debt_Relief","National currency",4.042
"Belgium","Donor","DAC","EU","2018-01-02",2016,"IA82_In_Donor_Refugee_Cost","National currency",340.035
"Belgium","Donor","DAC","EU","2018-01-02",2016,"IB_Multilateral_ODA","National currency",791.253
"Belgium","Donor","DAC","EU","2018-01-02",2016,"LDC_ODA","National currency",576.536335306596
"Belgium","Donor","DAC","EU","2018-01-02",2016,"LDC_ODA_Bilateral","National currency",360.001749016636
"Belgium","Donor","DAC","EU","2018-01-02",2016,"LDC_ODA_Imputed_Multilateral","National currency",216.534586289961
"Belgium","Donor","DAC","EU","2018-01-02",2016,"SSA_ODA","National currency",627.367026872095
"Belgium","Donor","DAC","EU","2018-01-02",2016,"SSA_ODA_Bilateral","National currency",397.457846590785
"Belgium","Donor","DAC","EU","2018-01-02",2016,"Total_ODA_ONE","National currency",2075.992
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"Africa_Fragile_ODA","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"Africa_ODA","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"Africa_ODA_Bilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"Bilat_ODA_Ex_Debt_Relief","National currency",0.34
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"Fragile_State_ODA","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"Fragile_State_ODA_Bilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"GNI","National currency",68663.598
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"IA_Bilateral_ODA","National currency",0.34
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"IA6_Debt_Relief","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"IA82_In_Donor_Refugee_Cost","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"IB_Multilateral_ODA","National currency",59.448
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"LDC_ODA","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"LDC_ODA_Bilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"LDC_ODA_Imputed_Multilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"SSA_ODA","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"SSA_ODA_Bilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2010,"Total_ODA_ONE","National currency",59.788
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"Africa_Fragile_ODA","National currency",11.4215403059115
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"Africa_ODA","National currency",19.6782449359239
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"Africa_ODA_Bilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"Bilat_ODA_Ex_Debt_Relief","National currency",9.607
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"Fragile_State_ODA","National currency",16.7525301777594
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"Fragile_State_ODA_Bilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"GNI","National currency",73290.471
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"IA_Bilateral_ODA","National currency",9.607
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"IA6_Debt_Relief","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"IA82_In_Donor_Refugee_Cost","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"IB_Multilateral_ODA","National currency",58.444
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"LDC_ODA","National currency",12.9125295576685
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"LDC_ODA_Bilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"LDC_ODA_Imputed_Multilateral","National currency",12.9125295576685
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"SSA_ODA","National currency",15.1490134353038
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"SSA_ODA_Bilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2011,"Total_ODA_ONE","National currency",68.051
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"Africa_Fragile_ODA","National currency",15.0625071339174
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"Africa_ODA","National currency",23.3171874843554
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"Africa_ODA_Bilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"Bilat_ODA_Ex_Debt_Relief","National currency",0.244
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"Fragile_State_ODA","National currency",20.1797997496871
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"Fragile_State_ODA_Bilateral","National currency",0.197990488110138
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"GNI","National currency",75780.947
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"IA_Bilateral_ODA","National currency",0.244
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"IA6_Debt_Relief","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"IA82_In_Donor_Refugee_Cost","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"IB_Multilateral_ODA","National currency",60.6
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"LDC_ODA","National currency",13.0521421777222
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"LDC_ODA_Bilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"LDC_ODA_Imputed_Multilateral","National currency",13.0521421777222
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"SSA_ODA","National currency",16.8596515644556
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"SSA_ODA_Bilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2012,"Total_ODA_ONE","National currency",60.844
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"Africa_Fragile_ODA","National currency",18.8229542799597
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"Africa_ODA","National currency",27.1657828801611
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"Africa_ODA_Bilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"Bilat_ODA_Ex_Debt_Relief","National currency",0.516
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"Fragile_State_ODA","National currency",26.8857232628399
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"Fragile_State_ODA_Bilateral","National currency",0.294799597180262
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"GNI","National currency",75374.464
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"IA_Bilateral_ODA","National currency",0.516
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"IA6_Debt_Relief","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"IA82_In_Donor_Refugee_Cost","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"IB_Multilateral_ODA","National currency",72.668
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"LDC_ODA","National currency",19.8105329305136
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"LDC_ODA_Bilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"LDC_ODA_Imputed_Multilateral","National currency",19.8105329305136
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"SSA_ODA","National currency",22.0510098690836
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"SSA_ODA_Bilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2013,"Total_ODA_ONE","National currency",73.184
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"Africa_Fragile_ODA","National currency",15.9485510581467
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"Africa_ODA","National currency",25.5589533593589
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"Africa_ODA_Bilateral","National currency",0.103179165810561
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"Bilat_ODA_Ex_Debt_Relief","National currency",1.459
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"Fragile_State_ODA","National currency",23.2742718306965
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"Fragile_State_ODA_Bilateral","National currency",0.604335114033285
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"GNI","National currency",79596
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"IA_Bilateral_ODA","National currency",1.459
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"IA6_Debt_Relief","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"IA82_In_Donor_Refugee_Cost","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"IB_Multilateral_ODA","National currency",70.28
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"LDC_ODA","National currency",16.2875683172385
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"LDC_ODA_Bilateral","National currency",0.103179165810561
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"LDC_ODA_Imputed_Multilateral","National currency",16.184389151428
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"SSA_ODA","National currency",18.8670474625026
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"SSA_ODA_Bilateral","National currency",0.103179165810561
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2014,"Total_ODA_ONE","National currency",71.739
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"Africa_Fragile_ODA","National currency",14.0846931346201
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"Africa_ODA","National currency",23.1278064989006
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"Africa_ODA_Bilateral","National currency",0.0528837038846812
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"Bilat_ODA_Ex_Debt_Relief","National currency",2.468
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"Fragile_State_ODA","National currency",21.2945047642316
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"Fragile_State_ODA_Bilateral","National currency",0.352558025897874
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"GNI","National currency",83999.183
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"IA_Bilateral_ODA","National currency",2.468
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"IA6_Debt_Relief","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"IA82_In_Donor_Refugee_Cost","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"IB_Multilateral_ODA","National currency",69.683
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"LDC_ODA","National currency",14.8250649890056
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"LDC_ODA_Bilateral","National currency",0.176279012948937
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"LDC_ODA_Imputed_Multilateral","National currency",14.6487859760567
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"SSA_ODA","National currency",16.9580410456878
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"SSA_ODA_Bilateral","National currency",0.0528837038846812
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2015,"Total_ODA_ONE","National currency",72.151
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"Africa_Fragile_ODA","National currency",24.5996890334023
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"Africa_ODA","National currency",36.6254176766184
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"Africa_ODA_Bilateral","National currency",0.106109370381318
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"Bilat_ODA_Ex_Debt_Relief","National currency",21.593
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"Fragile_State_ODA","National currency",37.6865113804316
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"Fragile_State_ODA_Bilateral","National currency",0.990354123558972
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"GNI","National currency",88999.762
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"IA_Bilateral_ODA","National currency",21.593
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"IA6_Debt_Relief","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"IA82_In_Donor_Refugee_Cost","National currency",14.979
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"IB_Multilateral_ODA","National currency",98.063
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"LDC_ODA","National currency",26.668821755838
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"LDC_ODA_Bilateral","National currency",0.159164055571978
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"LDC_ODA_Imputed_Multilateral","National currency",26.509657700266
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"SSA_ODA","National currency",27.5530665090157
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"SSA_ODA_Bilateral","National currency",0
"Bulgaria","Donor","Non-DAC","EU","2018-01-02",2016,"Total_ODA_ONE","National currency",119.656
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"Africa_Fragile_ODA","National currency",1032.01551560478
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"Africa_ODA","National currency",1696.8138181599
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"Africa_ODA_Bilateral","National currency",1282.9182717564
"Canada","Donor","DAC","Non-EU","2018-01-02",2007,"Bilat_ODA_Ex_Debt_Relief","National currency",3370.38
