"Donor","Donor_Group_Type","Donor_DAC_Country","Donor_EU_Country","as_of_date","Time_Period","Metric","Data_type","Value"
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"Africa_Fragile_ODA","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"Africa_ODA","National currency",0.17181
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"Africa_ODA_Bilateral","National currency",0.17181
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"Bilat_ODA_Ex_Debt_Relief","National currency",83.15604
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"Fragile_State_ODA","National currency",5.38338
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"Fragile_State_ODA_Bilateral","National currency",5.38338
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"GNI","National currency",309830.7
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"IA_Bilateral_ODA","National currency",83.15604
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"IA6_Debt_Relief","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"IA82_In_Donor_Refugee_Cost","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"IB_Multilateral_ODA","National currency",39.17268
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"LDC_ODA","National currency",5.1543
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"LDC_ODA_Bilateral","National currency",5.1543
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"LDC_ODA_Imputed_Multilateral","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"SSA_ODA","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"SSA_ODA_Bilateral","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2012,"Total_ODA_ONE","National currency",122.32872
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"Africa_Fragile_ODA","National currency",22.99115
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"Africa_ODA","National currency",37.4248
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"Africa_ODA_Bilateral","National currency",1.0269
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"Bilat_ODA_Ex_Debt_Relief","National currency",138.4033
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"Fragile_State_ODA","National currency",42.84455
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"Fragile_State_ODA_Bilateral","National currency",10.55425
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"GNI","National currency",319594.1
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"IA_Bilateral_ODA","National currency",138.4033
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"IA6_Debt_Relief","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"IA82_In_Donor_Refugee_Cost","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"IB_Multilateral_ODA","National currency",118.7781
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"LDC_ODA","National currency",33.83065
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"LDC_ODA_Bilateral","National currency",10.55425
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"LDC_ODA_Imputed_Multilateral","National currency",23.2764
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"SSA_ODA","National currency",27.9545
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"SSA_ODA_Bilateral","National currency",0.39935
"Croatia","Donor","Non-DAC","EU","2017-05-16",2013,"Total_ODA_ONE","National currency",257.1814
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"Africa_Fragile_ODA","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"Africa_ODA","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"Africa_ODA_Bilateral","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"Bilat_ODA_Ex_Debt_Relief","National currency",173.07228
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"Fragile_State_ODA","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"Fragile_State_ODA_Bilateral","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"GNI","National currency",328314.264
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"IA_Bilateral_ODA","National currency",173.07228
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"IA6_Debt_Relief","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"IA82_In_Donor_Refugee_Cost","National currency",20.9802
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"IB_Multilateral_ODA","National currency",241.30104
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"LDC_ODA","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"LDC_ODA_Bilateral","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"LDC_ODA_Imputed_Multilateral","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"SSA_ODA","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"SSA_ODA_Bilateral","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2014,"Total_ODA_ONE","National currency",414.37332
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"Africa_Fragile_ODA","National currency",46.64596
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"Africa_ODA","National currency",74.907924
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"Africa_ODA_Bilateral","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"Bilat_ODA_Ex_Debt_Relief","National currency",111.12714
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"Fragile_State_ODA","National currency",68.459806
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"Fragile_State_ODA_Bilateral","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"GNI","National currency",377523.5895
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"IA_Bilateral_ODA","National currency",111.12714
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"IA6_Debt_Relief","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"IA82_In_Donor_Refugee_Cost","National currency",9.054804
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"IB_Multilateral_ODA","National currency",241.530037
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"LDC_ODA","National currency",48.70387
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"LDC_ODA_Bilateral","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"LDC_ODA_Imputed_Multilateral","National currency",48.70387
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"SSA_ODA","National currency",55.837958
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"SSA_ODA_Bilateral","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2015,"Total_ODA_ONE","National currency",352.657177
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"Africa_Fragile_ODA","National currency",NA
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"Africa_ODA","National currency",NA
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"Africa_ODA_Bilateral","National currency",NA
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"Bilat_ODA_Ex_Debt_Relief","National currency",23.803159
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"Fragile_State_ODA","National currency",NA
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"Fragile_State_ODA_Bilateral","National currency",NA
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"GNI","National currency",374278.9514
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"IA_Bilateral_ODA","National currency",23.803159
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"IA6_Debt_Relief","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"IA82_In_Donor_Refugee_Cost","National currency",0
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"IB_Multilateral_ODA","National currency",255.729616
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"LDC_ODA","National currency",NA
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"LDC_ODA_Bilateral","National currency",NA
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"LDC_ODA_Imputed_Multilateral","National currency",NA
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"SSA_ODA","National currency",NA
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"SSA_ODA_Bilateral","National currency",NA
"Croatia","Donor","Non-DAC","EU","2017-05-16",2016,"Total_ODA_ONE","National currency",279.532775
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"Africa_Fragile_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"Africa_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"Africa_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"Bilat_ODA_Ex_Debt_Relief","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"Fragile_State_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"Fragile_State_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"GNI","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"IA_Bilateral_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"IA6_Debt_Relief","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"IA82_In_Donor_Refugee_Cost","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"IB_Multilateral_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"LDC_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"LDC_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"LDC_ODA_Imputed_Multilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"SSA_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"SSA_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2007,"Total_ODA_ONE","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"Africa_Fragile_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"Africa_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"Africa_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"Bilat_ODA_Ex_Debt_Relief","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"Fragile_State_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"Fragile_State_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"GNI","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"IA_Bilateral_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"IA6_Debt_Relief","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"IA82_In_Donor_Refugee_Cost","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"IB_Multilateral_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"LDC_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"LDC_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"LDC_ODA_Imputed_Multilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"SSA_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"SSA_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2008,"Total_ODA_ONE","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"Africa_Fragile_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"Africa_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"Africa_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"Bilat_ODA_Ex_Debt_Relief","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"Fragile_State_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"Fragile_State_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"GNI","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"IA_Bilateral_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"IA6_Debt_Relief","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"IA82_In_Donor_Refugee_Cost","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"IB_Multilateral_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"LDC_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"LDC_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"LDC_ODA_Imputed_Multilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"SSA_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"SSA_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2009,"Total_ODA_ONE","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"Africa_Fragile_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"Africa_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"Africa_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"Bilat_ODA_Ex_Debt_Relief","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"Fragile_State_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"Fragile_State_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"GNI","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"IA_Bilateral_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"IA6_Debt_Relief","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"IA82_In_Donor_Refugee_Cost","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"IB_Multilateral_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"LDC_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"LDC_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"LDC_ODA_Imputed_Multilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"SSA_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"SSA_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2010,"Total_ODA_ONE","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"Africa_Fragile_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"Africa_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"Africa_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"Bilat_ODA_Ex_Debt_Relief","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"Fragile_State_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"Fragile_State_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"GNI","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"IA_Bilateral_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"IA6_Debt_Relief","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"IA82_In_Donor_Refugee_Cost","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"IB_Multilateral_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"LDC_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"LDC_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"LDC_ODA_Imputed_Multilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"SSA_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"SSA_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2011,"Total_ODA_ONE","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"Africa_Fragile_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"Africa_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"Africa_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"Bilat_ODA_Ex_Debt_Relief","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"Fragile_State_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"Fragile_State_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"GNI","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"IA_Bilateral_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"IA6_Debt_Relief","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"IA82_In_Donor_Refugee_Cost","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"IB_Multilateral_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"LDC_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"LDC_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"LDC_ODA_Imputed_Multilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"SSA_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"SSA_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2012,"Total_ODA_ONE","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"Africa_Fragile_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"Africa_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"Africa_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"Bilat_ODA_Ex_Debt_Relief","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"Fragile_State_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"Fragile_State_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"GNI","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"IA_Bilateral_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"IA6_Debt_Relief","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"IA82_In_Donor_Refugee_Cost","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"IB_Multilateral_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"LDC_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"LDC_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"LDC_ODA_Imputed_Multilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"SSA_ODA","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"SSA_ODA_Bilateral","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2013,"Total_ODA_ONE","National currency",NA
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"Africa_Fragile_ODA","National currency",0.007537
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"Africa_ODA","National currency",0.007537
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"Africa_ODA_Bilateral","National currency",0.007537
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"Bilat_ODA_Ex_Debt_Relief","National currency",0.143203
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"Fragile_State_ODA","National currency",0.097981
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"Fragile_State_ODA_Bilateral","National currency",0.097981
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"GNI","National currency",14905.1712
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"IA_Bilateral_ODA","National currency",0.143203
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"IA6_Debt_Relief","National currency",0
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"IA82_In_Donor_Refugee_Cost","National currency",0
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"IB_Multilateral_ODA","National currency",13.807784
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"LDC_ODA","National currency",0.007537
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"LDC_ODA_Bilateral","National currency",0.007537
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"LDC_ODA_Imputed_Multilateral","National currency",0
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"SSA_ODA","National currency",0.007537
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"SSA_ODA_Bilateral","National currency",0.007537
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2014,"Total_ODA_ONE","National currency",13.950987
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"Africa_Fragile_ODA","National currency",3.452745
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"Africa_ODA","National currency",5.51718
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"Africa_ODA_Bilateral","National currency",0.009015
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"Bilat_ODA_Ex_Debt_Relief","National currency",0.513855
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"Fragile_State_ODA","National currency",5.44506
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"Fragile_State_ODA_Bilateral","National currency",0.46878
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"GNI","National currency",18338.466255
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"IA_Bilateral_ODA","National currency",0.513855
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"IA6_Debt_Relief","National currency",0
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"IA82_In_Donor_Refugee_Cost","National currency",0
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"IB_Multilateral_ODA","National currency",15.929505
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"LDC_ODA","National currency",3.56994
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"LDC_ODA_Bilateral","National currency",0.009015
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"LDC_ODA_Imputed_Multilateral","National currency",3.560925
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"SSA_ODA","National currency",4.11084
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"SSA_ODA_Bilateral","National currency",0.009015
"Cyprus","Donor","Non-DAC","EU","2017-05-16",2015,"Total_ODA_ONE","National currency",16.44336
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"Africa_Fragile_ODA","National currency",725.933264
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"Africa_ODA","National currency",1006.527368
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"Africa_ODA_Bilateral","National currency",138.775392
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"Bilat_ODA_Ex_Debt_Relief","National currency",1412.506256
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"Fragile_State_ODA","National currency",1302.135184
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"Fragile_State_ODA_Bilateral","National currency",427.485016
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"GNI","National currency",3308447.95176
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"IA_Bilateral_ODA","National currency",1642.37836
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"IA6_Debt_Relief","National currency",229.872104
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"IA82_In_Donor_Refugee_Cost","National currency",188.482952
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"IB_Multilateral_ODA","National currency",1986.882184
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"LDC_ODA","National currency",1016.46888
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"LDC_ODA_Bilateral","National currency",356.879992
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"LDC_ODA_Imputed_Multilateral","National currency",659.588888
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"SSA_ODA","National currency",844.216968
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"SSA_ODA_Bilateral","National currency",134.717632
"Czech Republic","Donor","DAC","EU","2017-05-16",2007,"Total_ODA_ONE","National currency",3399.38844
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"Africa_Fragile_ODA","National currency",822.59474
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"Africa_ODA","National currency",1149.06528
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"Africa_ODA_Bilateral","National currency",170.0006
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"Bilat_ODA_Ex_Debt_Relief","National currency",2011.21118
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"Fragile_State_ODA","National currency",2016.76222
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"Fragile_State_ODA_Bilateral","National currency",1033.01385
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"GNI","National currency",3480856.13227
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"IA_Bilateral_ODA","National currency",2032.02758
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"IA6_Debt_Relief","National currency",20.8164
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"IA82_In_Donor_Refugee_Cost","National currency",156.81688
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"IB_Multilateral_ODA","National currency",2291.01829
"Czech Republic","Donor","DAC","EU","2017-05-16",2008,"LDC_ODA","National currency",1677.62837
